"ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000255015",74.2668842488879,1.01410580049593,0.314677853463771,3.22267928719264,0.00126997660279625,0.999981678667569
"ENSG00000162441",6197.13483149455,0.244417413845492,0.0760410733115802,3.2142814823771,0.00130771408308196,0.999981678667569
"ENSG00000102409",1396.54669221235,-0.752881353964542,0.234287941834943,-3.21348742094013,0.00131133541935139,0.999981678667569
"ENSG00000214425",2318.97599296796,-0.485757555247436,0.151401225021466,-3.20841231752625,0.00133470000140863,0.999981678667569
"ENSG00000204807",40.28345202595,-0.930918859275194,0.290474709947791,-3.20481896493679,0.00135147454744666,0.999981678667569
"ENSG00000112078",18819.2187507257,0.331970208554449,0.10375392791765,3.19959171876304,0.00137622390501036,0.999981678667569
"ENSG00000231527",13.1951804544594,-1.50047491452069,0.469307810396339,-3.19720848722615,0.00138764591113603,0.999981678667569
"ENSG00000240454",12.3619588700929,1.78404863175679,0.558856186526298,3.19232152165294,0.00141134135872019,0.999981678667569
"ENSG00000142178",802.196771099874,-1.0368827355679,0.325382116335153,-3.1866617232887,0.00143924999071524,0.999981678667569
"ENSG00000223814",3.72956431076319,-3.56655386710898,1.1219745517695,-3.17881886134053,0.00147876471042389,0.999981678667569
"ENSG00000177519",5.29595769282823,-3.2314777502144,1.01661687300364,-3.17865838746789,0.00147958356414158,0.999981678667569
"ENSG00000136929",6.43781387813,3.16522053433851,0.999479053338421,3.16687030485147,0.00154089023712802,0.999981678667569
"ENSG00000144229",51.8931056334187,1.94574757864005,0.615866700533351,3.15936480565519,0.00158113438936245,0.999981678667569
"ENSG00000039139",560.744838763991,0.431100999380663,0.136502613648569,3.15818860795258,0.00158752810931969,0.999981678667569
"ENSG00000258081",2.31900116179547,-3.54552029127787,1.12484051740346,-3.15202042993813,0.00162144928110608,0.999981678667569
"ENSG00000261524",58.8602574150253,1.0660456217179,0.338800970010327,3.14652470353141,0.00165223303477636,0.999981678667569
"ENSG00000243777",4.05529875576796,-2.32961645662308,0.741141641624056,-3.14328102185463,0.0016706536387744,0.999981678667569
"ENSG00000019186",1023.52405224965,-1.79990728316273,0.572912543543715,-3.14167895858854,0.00167982116031659,0.999981678667569
"ENSG00000176887",1668.21355298154,-1.24759792761529,0.397578855896182,-3.13798862568554,0.00170111478044801,0.999981678667569
"ENSG00000237253",10.0293370874724,1.60524046056502,0.51256987947509,3.13174949376446,0.00173768072353814,0.999981678667569
"ENSG00000261272",8.16508929815243,3.40025175196934,1.08780370766382,3.12579533238745,0.00177324916856728,0.999981678667569
"ENSG00000267554",2.48813636336345,2.28273138258966,0.731376736969813,3.12114299949887,0.00180150530909705,0.999981678667569
"ENSG00000136457",8.22994811058512,-1.31581969372787,0.42367502183904,-3.10572874467868,0.00189810748280678,0.999981678667569
"ENSG00000226991",2.05920593755407,-3.48482080602154,1.12258398177481,-3.10428516939287,0.00190739390587938,0.999981678667569
"ENSG00000128567",8586.69398751572,1.0689950013327,0.344421088583037,3.1037443314827,0.00191088381113884,0.999981678667569
"ENSG00000130038",663.189748357237,0.68305495058509,0.220228471450829,3.10157422464605,0.00192494607265543,0.999981678667569
"ENSG00000157483",15543.5314568155,0.515481666012864,0.166339305114578,3.09897691142685,0.00194190152715706,0.999981678667569
"ENSG00000199866",15.6552182647916,-1.54361961828011,0.499270008571637,-3.09175314314645,0.00198978244248057,0.999981678667569
"ENSG00000234350",9.45983228262632,2.01387190683972,0.651970737333345,3.08889922740512,0.0020089957061737,0.999981678667569
"ENSG00000213077",116.673950791723,1.20635690361762,0.391630215946678,3.08034685398705,0.00206759654798982,0.999981678667569
"ENSG00000132718",7688.11932327997,0.38483062734935,0.124958388953163,3.07967020520401,0.00207229923896163,0.999981678667569
"ENSG00000272175",38.5106200819292,1.2360807338703,0.40146979080956,3.07888852951491,0.00207774407741357,0.999981678667569
"ENSG00000259689",49.2187461813626,1.15036026817446,0.373712093421929,3.07819920313812,0.00208255653315011,0.999981678667569
"ENSG00000244306",1933.46450171761,1.40149842037362,0.456462065673046,3.07035025639455,0.00213807870382222,0.999981678667569
"ENSG00000119669",3751.32031489225,-0.862342167874887,0.28126273647759,-3.06596664270027,0.00216967519120528,0.999981678667569
"ENSG00000171495",2.55011744621789,2.71578693156034,0.886583097351984,3.06320630256967,0.00218979038368351,0.999981678667569
"ENSG00000184895",683.521355182052,1.98198629291814,0.64741948874316,3.06136334691713,0.00220331540706862,0.999981678667569
"ENSG00000198948",3029.58891542732,0.781791625738885,0.25553041985991,3.05948554449011,0.00221717487262552,0.999981678667569
"ENSG00000259155",3.0511475479237,2.99499948316047,0.979151511581708,3.05877021863796,0.00222247544761808,0.999981678667569
"ENSG00000272218",1.44356577191251,3.21358050111676,1.0512712271374,3.05685195044034,0.00223674722090939,0.999981678667569
"ENSG00000164751",7812.00219161699,0.406428741314559,0.132960957793685,3.0567525088471,0.00223748934351294,0.999981678667569
"ENSG00000254418",170.965064395689,-1.1255371676621,0.368852608553262,-3.05145508412358,0.00227735118310025,0.999981678667569
"ENSG00000241230",4.65068721854786,-2.42451944819881,0.797141384817784,-3.04151747027038,0.00235388905068819,0.999981678667569
"ENSG00000178690",2.1731022592431,3.01823007497234,0.996082719146643,3.03009982700844,0.00244472919372256,0.999981678667569
"ENSG00000230090",3.30069091558123,-2.79697133678402,0.923773156875313,-3.02776857713083,0.00246366678927805,0.999981678667569
"ENSG00000225956",3.59716833113162,3.05001416927875,1.00761637920971,3.02695969637862,0.00247026892747911,0.999981678667569
"ENSG00000238287",17.3550471293173,-1.30971350833606,0.43310148096771,-3.02403377935736,0.00249428587006731,0.999981678667569
"ENSG00000206195",1526.6819011817,1.39037788415954,0.460356126212491,3.02022239955545,0.00252589136611288,0.999981678667569
"ENSG00000179097",50.7252328315942,1.92923854328595,0.640349724112531,3.01278890368808,0.00258858912200461,0.999981678667569
"ENSG00000271947",35.8128417789953,-2.19832003673172,0.730340952157303,-3.00999147074836,0.00261255026117474,0.999981678667569
"ENSG00000124212",11476.2052002988,0.903306937679162,0.300198888333559,3.0090282568784,0.00262084739076886,0.999981678667569
"ENSG00000237990",9.72636832362776,-3.06839867202062,1.02015389137684,-3.00778019665187,0.00263163401619517,0.999981678667569
"ENSG00000168685",17982.4679797464,0.613506577638887,0.204387219495608,3.00168757690875,0.00268487570102215,0.999981678667569
"ENSG00000204805",62.0656748419067,-0.767784333827399,0.25578758751322,-3.00164813035628,0.0026852235977333,0.999981678667569
"ENSG00000176678",776.933947634337,0.395395676844438,0.131825150763717,2.99939483894953,0.00270516489905444,0.999981678667569
"ENSG00000085741",139.345704816341,-1.17073999505568,0.390395437149106,-2.99885675817602,0.00270994680715724,0.999981678667569
"ENSG00000109762",9381.90666220181,0.445700209163743,0.148862136677386,2.99404683495619,0.00275303681158562,0.999981678667569
"ENSG00000271672",161.915706470341,1.61549962068605,0.539883477912642,2.99231165015842,0.00276873456888847,0.999981678667569
"ENSG00000266979",1.53862656297236,2.19151739585258,0.732598350247559,2.9914309732093,0.00277673305912622,0.999981678667569
"ENSG00000264040",4.1393768161154,-2.03444443535787,0.681019831862572,-2.98734976600272,0.00281407566307954,0.999981678667569
"ENSG00000155324",10827.346686968,0.506529881642556,0.169624647158479,2.98618090075853,0.00282485481833612,0.999981678667569
"ENSG00000138823",65.4463402024532,0.749314998805344,0.251078991206846,2.98437951818931,0.00284154082586395,0.999981678667569
"ENSG00000270549",27.7166447732636,-1.38392797273948,0.464021910583191,-2.98246255440856,0.00285939624698399,0.999981678667569
"ENSG00000183578",367.872506361884,0.561739722316536,0.188390189200527,2.98178862020573,0.00286569785456053,0.999981678667569
"ENSG00000172733",182.461759922064,-1.34335433986602,0.450649317612525,-2.98093059805996,0.00287373911819995,0.999981678667569
"ENSG00000243792",2.18459634309869,3.02010343196162,1.01455272639636,2.97678312165093,0.00291289989009935,0.999981678667569
"ENSG00000197971",3752.37413979648,0.803288640599212,0.269861823387368,2.97666646773577,0.00291400835375361,0.999981678667569
"ENSG00000004846",10.3906259815914,2.25263970503386,0.757543564612965,2.9736107733748,0.00294318150850958,0.999981678667569
"ENSG00000249318",11.1349780992329,-2.03806102400436,0.685636524770511,-2.97250941333167,0.00295376152496883,0.999981678667569
"ENSG00000100225",11884.1407097717,0.239032934295388,0.0804760831787997,2.97023568809022,0.00297571351411608,0.999981678667569
"ENSG00000236941",30.6166124328368,-1.08228195543709,0.365322077592868,-2.96254188240776,0.00305110297572598,0.999981678667569
"ENSG00000046774",3.98945215103844,3.42990001839437,1.15803585680076,2.96182540311831,0.00305821148239026,0.999981678667569
